annexe,liste,section_code,section,sous_section_code,sous_section,designation,dosage,voie,forme,niveau,categorisation,usage_pediatrique,page_pdf
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Manche de bistouri n° 4,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Manche de bistouri n°3,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Marteau de maillet,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Mèches,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Micro moteur électrique,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Mobilisateur pour maxillaire Obwegeser,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome a septum nasal a boutonnés,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome de Cottle,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome de Dautrey-Munro,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome de Dunn-Dautrey gradue,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome de Jost courbe droit/gauche,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome de taille différente,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome de Tessier,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome droit Lambotte 6mm et 15 mm,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ostéotome épaulement double,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ouvre bouche de Molt (adulte),---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ouvre bouche de Molt (enfant),---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ouvre bouche orthostatique adulte,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Ouvre bouche orthostatique enfant,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pièce à main détachables coudée,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pièce à main détachables droit,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pied à coulisse en inox,---,---,Unité,AB,,False,85
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à badigeon droite,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à biopsie,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à cartilage,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à champs Backhaus,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à champs de Jayle,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à dissection de Quenu,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à disséquer à griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à disséquer a septum,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à disséquer d’Adson a griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à disséquer d’Adson droit sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à disséquer de Bakey,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince à disséquer sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince coupante courbe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince d’Ombredanne,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de chaput,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Halstead courbe a griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Halstead courbe sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Halstead droite a griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Halstead droite sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Kelly droite,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Leriche a griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Leriche sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de Luc,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de martin,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince de péan droit,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince en cœur,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince gouge a bouts fins,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince gouge de Ruskin courbe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince hémostatique a griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince hémostatique sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pince terrier,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pinces de Kocher à griffes,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pinces de Kocher sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pinces mosquitos à griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pinces mosquitos sans griffe,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Plaque grillagée,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Plaque PDS,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Plaque pour préparation de cartilage,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Porte aiguille de différente taille,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Porte aiguille de mayo Hegar 10 et 16 cm,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Pousse fil,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rappe allemande,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rappe double avec fente,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rappe incurvée double fine,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rappe incurvée double grosse,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rappe nasale de joseph,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rappe nasale de Wiener tranchant à traction,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rétracteur de sinus,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rétracteur Obwegeser,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rugine à Baïonnette creuse,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rugine a Baïonnette creuse,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rugine de cote,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rugine de différentes tailles,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Rugine de Lambotte 215 mm ; 20 mm,---,---,Unité,AB,,False,86
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Scie oscillante va et vient,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Syndesmotome coude droit et gauche,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Syndesmotome courbe (faucille),---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Syndesmotome droit,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Thermo cutter,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,07,CONSOMMABLES UTILISES EN ODONTO-STOMATOLOGIE,07.13,AUTRES MATERIELS UTILISES EN STOMATOLOGIE,Tournevis de Lomas,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,08,CONSOMMABLES UTILISES EN PNEUMOLOGIE,,,Chambre d'inhalation,,---,Unité,ABC,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,08,CONSOMMABLES UTILISES EN PNEUMOLOGIE,,,Nébuliseur pneumatique,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,08,CONSOMMABLES UTILISES EN PNEUMOLOGIE,,,Oxymètre de poul,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,08,CONSOMMABLES UTILISES EN PNEUMOLOGIE,,,Pleuroscope,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,08,CONSOMMABLES UTILISES EN PNEUMOLOGIE,,,Spiromètre miniaturisé,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, crin de Florence",---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, polyamide, n°0, monofilament, noir, 30cm, aiguille triangulaire, courbe 3/8",---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, pour cerclage col double",---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, soie noire, n°0, tressé, serti",---,---,Unité,ABC,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, soie noire, n°1, tressé, serti",---,---,Unité,ABC,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, soie noire, n°2, tressé, serti",---,---,Unité,ABC,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, soie noire, n°2/0, tressé, serti",---,---,Unité,ABC,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, soie noire, n°3/0, monofilament, 75cm, aiguille 16mm, courbe 3/8, (pour traction)",---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil non résorbable, soie noire, n°8/0, monofilament, 30cm, aiguille 6,6mm, courbe 3/8, (pour traction)",---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,09,FILS DE SUTURE,,,"Fil résorbable, polyglactine, n°0, tressé, longueur 45cm, aiguille 7,6mm, triangulaire, courbe 3/8",---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Abaisse langue métallique de Doyen,---,---,Unité,ABCD,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille PL 19G 70 mm 11/10,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille PL 19G 90 mm 11/10,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille PL 20G 70 mm 9/10,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille PL 20G 86 mm 9/10,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille PL 22G,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille UU 18G trocart,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille UU 20G IM 9/10 40 MM,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille UU 20G IV,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille UU 21G IM 8/10 40 MM,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille UU 22G IM 7/10 30 MM,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Aiguille UU 25G HD 5/10 16 MM,---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Bande plâtrée 15 cm (biplatrix),---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Bande plâtrée 20 cm (biplatrix),---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Bande plâtrée10 cm (biplatrix),---,---,Unité,AB,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Bande velpeau 10 cm E,---,---,Unité,ABCDE,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Bande velpeau 15 cm E,---,---,Unité,ABCDE,,False,87
Annexe 2 — Materiel Bio-Medical,Liste Complementaire,10,DIVERS MATERIELS BIO-MEDICAUX,,,Bande velpeau 5 cm E,---,---,Unité,ABCDE,,False,87
